Phone timestamp;sensor timestamp [ns];X [mg];Y [mg];Z [mg]
2021-11-16T22:11:05.875;538359024787784294;-1012;1095;-1496
2021-11-16T22:11:05.894;538359024807289446;-863;1002;-1607
2021-11-16T22:11:05.914;538359024826794598;-792;947;-1631
2021-11-16T22:11:05.933;538359024846299750;-891;832;-1617
2021-11-16T22:11:05.953;538359024865804902;-933;721;-1338
2021-11-16T22:11:05.972;538359024885310054;-880;592;-1063
2021-11-16T22:11:05.992;538359024904815206;-798;498;-1035
2021-11-16T22:11:06.011;538359024924320358;-796;421;-906
2021-11-16T22:11:06.031;538359024943825510;-832;383;-736
2021-11-16T22:11:06.050;538359024963330662;-869;387;-559
2021-11-16T22:11:06.070;538359024982835814;-820;443;-396
2021-11-16T22:11:06.089;538359025002340966;-736;487;-330
2021-11-16T22:11:06.109;538359025021846118;-599;482;-286
2021-11-16T22:11:06.128;538359025041351270;-614;500;-85
2021-11-16T22:11:06.148;538359025060856422;-727;545;96
2021-11-16T22:11:06.168;538359025080361574;-812;575;223
2021-11-16T22:11:06.187;538359025099866726;-747;750;110
2021-11-16T22:11:06.207;538359025119371878;-618;552;-89
2021-11-16T22:11:06.226;538359025138877030;-484;832;-160
2021-11-16T22:11:06.246;538359025158382182;-491;761;-230
2021-11-16T22:11:06.265;538359025177887334;-577;541;-245
2021-11-16T22:11:06.285;538359025197392486;-712;509;-181
2021-11-16T22:11:06.304;538359025216897638;-885;474;-22
2021-11-16T22:11:06.324;538359025236402790;-1049;500;-18
2021-11-16T22:11:06.343;538359025255911798;-1136;553;-46
2021-11-16T22:11:06.363;538359025275420772;-1096;603;-174
2021-11-16T22:11:06.382;538359025294929746;-1000;665;-459
2021-11-16T22:11:06.402;538359025314438720;-944;694;-619
2021-11-16T22:11:06.421;538359025333947694;-900;624;-510
2021-11-16T22:11:06.441;538359025353456668;-851;549;-168
2021-11-16T22:11:06.460;538359025372965642;-792;513;-14
2021-11-16T22:11:06.480;538359025392474616;-713;500;-182
2021-11-16T22:11:06.499;538359025411983590;-629;498;-347
2021-11-16T22:11:06.519;538359025431492564;-600;515;-394
2021-11-16T22:11:06.538;538359025451001538;-659;549;-259
2021-11-16T22:11:06.558;538359025470510512;-749;595;-73
2021-11-16T22:11:06.577;538359025490019486;-779;690;15
2021-11-16T22:11:06.597;538359025509528460;-762;753;-92
2021-11-16T22:11:06.616;538359025529037434;-696;751;-154
2021-11-16T22:11:06.636;538359025548546408;-652;726;-86
2021-11-16T22:11:06.655;538359025568055382;-675;733;48
2021-11-16T22:11:06.675;538359025587564356;-712;766;184
2021-11-16T22:11:06.694;538359025607073330;-722;770;200
2021-11-16T22:11:06.714;538359025626582304;-712;751;51
2021-11-16T22:11:06.733;538359025646091278;-720;729;-31
2021-11-16T22:11:06.753;538359025665600252;-755;663;15
2021-11-16T22:11:06.772;538359025685109226;-784;685;158
2021-11-16T22:11:06.792;538359025704618200;-776;744;216
2021-11-16T22:11:06.811;538359025724127174;-703;783;133
2021-11-16T22:11:06.831;538359025743636148;-623;820;65
2021-11-16T22:11:06.850;538359025763145122;-583;838;108
2021-11-16T22:11:06.870;538359025782654096;-580;768;246
2021-11-16T22:11:06.889;538359025802163070;-607;682;308
2021-11-16T22:11:06.909;538359025821672044;-625;678;198
2021-11-16T22:11:06.928;538359025841181018;-611;782;69
2021-11-16T22:11:06.948;538359025860689992;-564;797;81
2021-11-16T22:11:06.967;538359025880198966;-546;758;105
2021-11-16T22:11:06.987;538359025899707940;-577;710;80
2021-11-16T22:11:07.006;538359025919216914;-630;660;171
2021-11-16T22:11:07.026;538359025938725888;-667;700;197
2021-11-16T22:11:07.045;538359025958233058;-654;706;136
2021-11-16T22:11:07.065;538359025977740212;-119;778;753
2021-11-16T22:11:07.084;538359025997247366;-1254;578;327
2021-11-16T22:11:07.104;538359026016754520;-667;711;225
2021-11-16T22:11:07.123;538359026036261674;-662;705;62
2021-11-16T22:11:07.143;538359026055768828;-658;789;-70
2021-11-16T22:11:07.162;538359026075275982;-674;837;76
2021-11-16T22:11:07.182;538359026094783136;-615;864;-73
2021-11-16T22:11:07.201;538359026114290290;-766;813;370
2021-11-16T22:11:07.221;538359026133797444;-711;796;190
2021-11-16T22:11:07.240;538359026153304598;-673;835;-169
2021-11-16T22:11:07.260;538359026172811752;-652;925;-340
2021-11-16T22:11:07.279;538359026192318906;-668;1016;-89
2021-11-16T22:11:07.299;538359026211826060;-759;1088;-131
2021-11-16T22:11:07.318;538359026231333214;-770;1157;-3
2021-11-16T22:11:07.338;538359026250840368;-673;1298;-167
2021-11-16T22:11:07.357;538359026270347522;-705;1228;-49
2021-11-16T22:11:07.377;538359026289854676;-697;1076;-152
2021-11-16T22:11:07.397;538359026309361830;-670;974;-208
2021-11-16T22:11:07.416;538359026328868984;-772;820;-32
2021-11-16T22:11:07.436;538359026348376138;-738;686;-183
2021-11-16T22:11:07.455;538359026367883292;-657;533;-344
2021-11-16T22:11:07.475;538359026387390446;-520;419;-390
2021-11-16T22:11:07.494;538359026406897600;-433;295;-194
2021-11-16T22:11:07.514;538359026426404754;-271;281;-80
2021-11-16T22:11:07.533;538359026445911908;-202;165;-29
2021-11-16T22:11:07.553;538359026465419062;-253;73;296
2021-11-16T22:11:07.572;538359026484926216;-174;209;809
2021-11-16T22:11:07.592;538359026504433370;66;458;584
2021-11-16T22:11:07.611;538359026523940524;140;548;-196
2021-11-16T22:11:07.631;538359026543447678;163;816;-374
2021-11-16T22:11:07.650;538359026562954832;-185;873;591
2021-11-16T22:11:07.670;538359026582461986;-484;865;770
2021-11-16T22:11:07.689;538359026601969140;-603;946;383
2021-11-16T22:11:07.709;538359026621476294;-802;964;-73
2021-11-16T22:11:07.728;538359026640983448;-750;922;135
2021-11-16T22:11:07.748;538359026660495725;-618;865;424
2021-11-16T22:11:07.767;538359026680007976;-871;900;326
2021-11-16T22:11:07.787;538359026699520227;-895;1227;-42
2021-11-16T22:11:07.806;538359026719032478;-3159;716;193
2021-11-16T22:11:07.826;538359026738544729;-225;1024;-636
2021-11-16T22:11:07.845;538359026758056980;-386;889;307
2021-11-16T22:11:07.865;538359026777569231;-430;926;211
2021-11-16T22:11:07.884;538359026797081482;-53;616;-45
2021-11-16T22:11:07.904;538359026816593733;-83;737;249
2021-11-16T22:11:07.923;538359026836105984;-1432;897;246
2021-11-16T22:11:07.943;538359026855618235;-463;790;-231
2021-11-16T22:11:07.962;538359026875130486;-231;915;-162
2021-11-16T22:11:07.982;538359026894642737;-578;837;143
2021-11-16T22:11:08.001;538359026914154988;-513;793;88
2021-11-16T22:11:08.021;538359026933667239;-628;767;301
