Phone timestamp,X [mg],Y [mg],Z [mg],Type,Amount
2021-12-07 21:18:27.974,195,392,219,,
2021-12-07 21:18:27.994,157,559,957,,
2021-12-07 21:18:28.013,189,622,1062,,
2021-12-07 21:18:28.033,140,653,857,,
2021-12-07 21:18:28.052,31,690,778,,
2021-12-07 21:18:28.072,126,909,578,,
2021-12-07 21:18:28.091,619,1325,236,,
2021-12-07 21:18:28.111,528,1709,279,,
2021-12-07 21:18:28.130,-236,1863,783,,
2021-12-07 21:18:28.150,-864,1785,-431,,
2021-12-07 21:18:28.169,-2007,2181,-3287,,
2021-12-07 21:18:28.189,-5397,1295,-6023,,
2021-12-07 21:18:28.208,-8000,467,-7522,,
2021-12-07 21:18:28.228,-8000,407,-7996,,
2021-12-07 21:18:28.247,-7781,5130,-7331,,
2021-12-07 21:18:28.267,1590,3879,-5170,,
2021-12-07 21:18:28.287,-5989,7281,-2885,,
2021-12-07 21:18:28.306,-7528,7979,-1901,,
2021-12-07 21:18:28.326,-7742,7988,5609,,
2021-12-07 21:18:28.345,-738,7988,7878,,
2021-12-07 21:18:28.365,6014,7988,6282,,
2021-12-07 21:18:28.384,6808,7988,947,,
2021-12-07 21:18:28.404,6130,7900,-2005,,
2021-12-07 21:18:28.423,6266,5940,-3865,,
2021-12-07 21:18:28.443,5766,4704,-3579,,
2021-12-07 21:18:28.462,4346,3882,-2823,,
2021-12-07 21:18:28.482,2694,3432,-2452,,
2021-12-07 21:18:28.501,873,3233,-2303,,
2021-12-07 21:18:28.521,-844,2598,-2334,,
2021-12-07 21:18:28.540,-1608,1938,-1884,,
2021-12-07 21:18:28.560,-1467,1982,-943,,
2021-12-07 21:18:28.579,-1267,1355,-493,,
2021-12-07 21:18:28.599,-1802,764,-218,,
2021-12-07 21:18:28.618,-2137,914,-327,,
2021-12-07 21:18:28.638,-1997,1229,-136,,
2021-12-07 21:18:28.658,-2206,1626,608,,
2021-12-07 21:18:28.677,-2824,1605,1246,,
2021-12-07 21:18:28.697,-3192,1508,1061,,
2021-12-07 21:18:28.716,-3418,1315,745,,
2021-12-07 21:18:28.736,-3414,1189,1176,,
2021-12-07 21:18:28.755,-3177,1331,1660,,
2021-12-07 21:18:28.775,-3038,1179,1859,,
2021-12-07 21:18:28.794,-3084,1064,1108,,
2021-12-07 21:18:28.814,-3290,497,-440,,
2021-12-07 21:18:28.833,-2905,519,-819,,
2021-12-07 21:18:28.853,-2035,476,-389,,
2021-12-07 21:18:28.872,-1533,241,-114,,
2021-12-07 21:18:28.892,-1367,-68,-482,,
2021-12-07 21:18:28.911,-1071,-256,-830,,
2021-12-07 21:18:28.931,-1004,-512,-1088,,
2021-12-07 21:18:28.950,-1015,-561,-1082,,
2021-12-07 21:18:28.970,-897,-565,-996,,
2021-12-07 21:18:28.989,-762,-443,-1031,,
2021-12-07 21:18:29.009,-655,-369,-928,,
2021-12-07 21:18:29.029,-418,-256,-696,,
2021-12-07 21:18:29.048,-469,-175,-569,,
2021-12-07 21:18:29.068,-602,-115,-518,,
2021-12-07 21:18:29.087,-674,-60,-484,,
2021-12-07 21:18:29.107,-954,-110,-377,,
2021-12-07 21:18:29.126,-1180,-29,-413,,
2021-12-07 21:18:29.146,-1200,89,-392,,
2021-12-07 21:18:29.165,-1334,185,-224,,
2021-12-07 21:18:29.185,-1424,301,-144,,
2021-12-07 21:18:29.204,-1280,469,-189,,
2021-12-07 21:18:29.224,-1380,650,-178,,
2021-12-07 21:18:29.243,-1418,1039,-271,,
2021-12-07 21:18:29.263,-1177,1226,-176,,
2021-12-07 21:18:29.282,-1108,1215,-22,,
2021-12-07 21:18:29.302,-1052,1062,-17,,
2021-12-07 21:18:29.321,-1032,849,-60,,
2021-12-07 21:18:29.341,-901,644,-79,,
2021-12-07 21:18:29.361,-921,208,-245,,
2021-12-07 21:18:29.380,-816,-130,-609,,
2021-12-07 21:18:29.400,-569,-302,-587,,
2021-12-07 21:18:29.419,-543,-315,-478,,
2021-12-07 21:18:29.439,-565,-154,-604,,
2021-12-07 21:18:29.458,-503,-341,-577,,
2021-12-07 21:18:29.478,-495,-451,-474,,
2021-12-07 21:18:29.497,-430,-495,-589,,
2021-12-07 21:18:29.517,-301,-394,-746,,
2021-12-07 21:18:29.536,-58,-274,-849,,
2021-12-07 21:18:29.556,32,-198,-786,,
2021-12-07 21:18:29.575,-145,-283,-612,,
2021-12-07 21:18:29.595,-481,-474,-488,,
2021-12-07 21:18:29.614,-656,-540,-325,,
2021-12-07 21:18:29.634,-553,-566,-582,,
2021-12-07 21:18:29.654,-649,-603,-822,,
2021-12-07 21:18:29.673,-719,-536,-888,,
2021-12-07 21:18:29.693,-642,-344,-703,,
2021-12-07 21:18:29.712,-645,-113,-554,,
2021-12-07 21:18:29.732,-723,106,-583,,
2021-12-07 21:18:29.751,-749,272,-726,,
2021-12-07 21:18:29.771,-537,425,-759,,
2021-12-07 21:18:29.790,-328,584,-713,,
2021-12-07 21:18:29.810,-300,711,-872,,
2021-12-07 21:18:29.829,-824,557,-939,,
2021-12-07 21:18:29.849,-1768,357,-669,,
2021-12-07 21:18:29.868,-1947,698,-452,,
2021-12-07 21:18:29.888,-629,1006,-1181,,
2021-12-07 21:18:29.907,61,363,-1737,,
2021-12-07 21:18:29.927,-552,-11,-1823,,
2021-12-07 21:18:29.946,-1826,-484,-1350,,
2021-12-07 21:18:29.966,-2396,-751,-878,,
2021-12-07 21:18:29.985,-1706,-629,-650,,
2021-12-07 21:18:30.005,-791,-514,-794,,
2021-12-07 21:18:30.024,-439,-495,-1212,,
2021-12-07 21:18:30.044,-448,-520,-1441,,
2021-12-07 21:18:30.063,-660,-587,-1231,,
2021-12-07 21:18:30.083,-728,-574,-973,,
2021-12-07 21:18:30.103,-682,-504,-822,,
2021-12-07 21:18:30.122,-636,-417,-757,,
2021-12-07 21:18:30.142,-508,-314,-800,,
2021-12-07 21:18:30.161,-346,-241,-798,,
2021-12-07 21:18:30.181,-249,-164,-729,,
2021-12-07 21:18:30.200,-259,-111,-562,,
2021-12-07 21:18:30.220,-267,-70,-511,,
2021-12-07 21:18:30.239,-265,0,-582,,
2021-12-07 21:18:30.259,-249,83,-672,,
2021-12-07 21:18:30.278,-184,183,-722,,
2021-12-07 21:18:30.298,-207,246,-726,,
2021-12-07 21:18:30.317,-376,287,-755,,
2021-12-07 21:18:30.337,-524,379,-876,,
2021-12-07 21:18:30.356,-442,480,-970,,
2021-12-07 21:18:30.376,-225,595,-1013,,
2021-12-07 21:18:30.395,-45,730,-1076,,
2021-12-07 21:18:30.415,26,788,-1150,,
2021-12-07 21:18:30.434,-90,854,-1317,,
2021-12-07 21:18:30.454,-377,799,-1503,,
2021-12-07 21:18:30.473,-683,748,-1650,,
2021-12-07 21:18:30.493,-863,617,-1715,,
2021-12-07 21:18:30.513,-882,556,-1568,,
2021-12-07 21:18:30.532,-714,464,-1278,,
2021-12-07 21:18:30.552,-678,431,-1132,,
2021-12-07 21:18:30.571,-787,268,-1067,,
2021-12-07 21:18:30.591,-881,131,-993,,
2021-12-07 21:18:30.610,-865,-39,-794,,
2021-12-07 21:18:30.630,-764,-119,-563,,
2021-12-07 21:18:30.649,-648,-198,-375,,
2021-12-07 21:18:30.669,-658,-320,-256,,
2021-12-07 21:18:30.688,-796,-481,-240,,
2021-12-07 21:18:30.708,-916,-606,-235,,
2021-12-07 21:18:30.727,-924,-673,-167,,
2021-12-07 21:18:30.747,-870,-633,-66,,
2021-12-07 21:18:30.766,-894,-652,30,,
2021-12-07 21:18:30.786,-932,-621,66,,
2021-12-07 21:18:30.805,-875,-537,77,,
2021-12-07 21:18:30.825,-892,-496,20,,
2021-12-07 21:18:30.844,-1094,-490,-34,,
2021-12-07 21:18:30.864,-1349,-464,-131,,
2021-12-07 21:18:30.883,-1521,-375,-242,,
2021-12-07 21:18:30.903,-1585,-245,-314,,
2021-12-07 21:18:30.922,-1498,-98,-371,,
2021-12-07 21:18:30.942,-1230,35,-514,,
2021-12-07 21:18:30.962,-986,83,-759,,
2021-12-07 21:18:30.981,-830,78,-974,,
2021-12-07 21:18:31.001,-745,62,-968,,
2021-12-07 21:18:31.020,-696,83,-829,,
2021-12-07 21:18:31.040,-749,58,-746,,
2021-12-07 21:18:31.059,-770,73,-775,,
2021-12-07 21:18:31.079,-673,155,-895,,
2021-12-07 21:18:31.098,-495,237,-967,,
2021-12-07 21:18:31.118,-323,313,-949,,
2021-12-07 21:18:31.137,-250,393,-904,,
2021-12-07 21:18:31.157,-224,419,-927,,
2021-12-07 21:18:31.176,-160,412,-969,,
2021-12-07 21:18:31.196,-66,401,-1055,,
2021-12-07 21:18:31.215,-139,383,-1109,,
2021-12-07 21:18:31.235,-126,426,-1251,,
2021-12-07 21:18:31.254,-22,436,-1275,,
2021-12-07 21:18:31.274,147,470,-1245,,
2021-12-07 21:18:31.293,284,488,-1190,,
2021-12-07 21:18:31.313,331,493,-1091,,
2021-12-07 21:18:31.332,210,487,-1048,,
2021-12-07 21:18:31.352,48,486,-1166,,
2021-12-07 21:18:31.372,2,487,-1235,,
2021-12-07 21:18:31.391,-37,484,-1194,,
2021-12-07 21:18:31.411,-160,486,-1109,,
2021-12-07 21:18:31.430,-250,493,-1090,,
2021-12-07 21:18:31.450,-236,531,-1124,,
2021-12-07 21:18:31.469,-96,486,-1138,,
2021-12-07 21:18:31.489,16,448,-1151,,
2021-12-07 21:18:31.508,12,494,-1181,,
2021-12-07 21:18:31.528,20,497,-1180,,
2021-12-07 21:18:31.547,31,586,-1060,,
2021-12-07 21:18:31.567,-54,695,-870,,
2021-12-07 21:18:31.586,-116,559,-651,,
2021-12-07 21:18:31.606,-169,513,-454,,
2021-12-07 21:18:31.625,-253,527,-434,,
2021-12-07 21:18:31.645,-249,491,-251,,
2021-12-07 21:18:31.664,-280,459,-193,,
2021-12-07 21:18:31.684,-340,505,-295,,
2021-12-07 21:18:31.703,-356,484,-302,,
2021-12-07 21:18:31.723,-441,521,-344,,
2021-12-07 21:18:31.742,-482,491,-408,,
2021-12-07 21:18:31.762,-556,493,-492,,
2021-12-07 21:18:31.781,-726,584,-525,,
2021-12-07 21:18:31.801,-873,476,-342,,
2021-12-07 21:18:31.821,-1020,421,-360,,
2021-12-07 21:18:31.840,-1074,378,-562,,
2021-12-07 21:18:31.860,-1115,332,-673,,
2021-12-07 21:18:31.879,-1170,307,-755,,
2021-12-07 21:18:31.899,-1226,304,-760,,
2021-12-07 21:18:31.918,-1287,370,-611,,
2021-12-07 21:18:31.938,-1344,378,-614,,
2021-12-07 21:18:31.957,-1310,349,-683,,
2021-12-07 21:18:31.977,-1279,264,-629,,
2021-12-07 21:18:31.996,-1282,258,-533,,
2021-12-07 21:18:32.016,-1232,233,-358,,
2021-12-07 21:18:32.035,-1125,164,-62,,
2021-12-07 21:18:32.055,-1012,111,68,,
2021-12-07 21:18:32.074,-936,65,-23,,
2021-12-07 21:18:32.094,-831,64,-138,,
2021-12-07 21:18:32.113,-797,66,-89,,
2021-12-07 21:18:32.133,-825,32,138,,
2021-12-07 21:18:32.152,-913,61,259,,
2021-12-07 21:18:32.172,-978,101,352,,
2021-12-07 21:18:32.191,-888,69,216,,
2021-12-07 21:18:32.211,-910,120,126,,
2021-12-07 21:18:32.230,-988,179,280,,
2021-12-07 21:18:32.250,-1002,194,362,,
2021-12-07 21:18:32.269,-941,209,189,,
2021-12-07 21:18:32.289,-894,220,-76,,
2021-12-07 21:18:32.308,-868,269,-196,,
2021-12-07 21:18:32.328,-780,266,-360,,
2021-12-07 21:18:32.347,-698,354,-433,,
2021-12-07 21:18:32.367,-826,614,-354,,
2021-12-07 21:18:32.386,-925,648,-362,,
2021-12-07 21:18:32.406,-981,577,-365,,
2021-12-07 21:18:32.426,-963,502,-375,,
2021-12-07 21:18:32.445,-951,597,-355,,
2021-12-07 21:18:32.465,-933,726,-253,,
2021-12-07 21:18:32.484,-2473,155,-421,,
2021-12-07 21:18:32.504,-1198,-262,132,,
2021-12-07 21:18:32.523,-888,1571,-78,,
2021-12-07 21:18:32.543,-447,928,-349,,
2021-12-07 21:18:32.562,-547,1125,-214,,
2021-12-07 21:18:32.582,-508,1165,-69,,
2021-12-07 21:18:32.601,-532,1133,107,,
2021-12-07 21:18:32.621,-531,1047,114,,
2021-12-07 21:18:32.640,-571,1016,79,,
2021-12-07 21:18:32.660,-1474,712,-478,,
2021-12-07 21:18:32.679,-994,625,-88,,
2021-12-07 21:18:32.699,-831,836,-102,,
2021-12-07 21:18:32.718,-849,842,-163,,
2021-12-07 21:18:32.738,-780,1057,-328,,
2021-12-07 21:18:32.757,-785,1145,-448,,
2021-12-07 21:18:32.777,-755,1048,-458,,
2021-12-07 21:18:32.796,-764,892,-534,,
2021-12-07 21:18:32.816,-789,1051,-541,,
2021-12-07 21:18:32.835,-717,1142,-665,,
2021-12-07 21:18:32.855,-779,1562,-244,,
2021-12-07 21:18:32.874,-823,2127,-34,,
2021-12-07 21:18:32.894,-992,2332,417,,
2021-12-07 21:18:32.913,-942,2366,1117,,
2021-12-07 21:18:32.933,-946,2271,1519,,
2021-12-07 21:18:32.952,-918,1989,559,,
2021-12-07 21:18:32.972,-1035,1542,-1006,,
2021-12-07 21:18:32.992,-519,1260,-1226,,
2021-12-07 21:18:33.011,-279,1097,-1317,,
2021-12-07 21:18:33.031,-137,625,-972,,
2021-12-07 21:18:33.050,-105,436,-420,,
2021-12-07 21:18:33.070,-389,-166,-232,,
2021-12-07 21:18:33.089,-1295,-541,-1081,,
2021-12-07 21:18:33.109,-1429,-315,-1263,,
2021-12-07 21:18:33.128,-630,422,-600,,
2021-12-07 21:18:33.148,-998,-148,-714,,
2021-12-07 21:18:33.167,-1456,-511,100,,
2021-12-07 21:18:33.187,-1500,-543,244,,
2021-12-07 21:18:33.206,-1304,-329,159,,
2021-12-07 21:18:33.226,-1419,-332,219,,
2021-12-07 21:18:33.245,-1343,-224,188,,
2021-12-07 21:18:33.265,-1074,-70,119,,
2021-12-07 21:18:33.284,-1092,-141,51,,
2021-12-07 21:18:33.304,-928,-80,-151,,
2021-12-07 21:18:33.323,-796,288,-186,,
2021-12-07 21:18:33.343,-577,810,-175,,
2021-12-07 21:18:33.362,-1193,-256,-463,,
2021-12-07 21:18:33.382,-2312,-2078,-1121,,
2021-12-07 21:18:33.401,-2072,-1268,-927,,
2021-12-07 21:18:33.421,-1020,233,-80,,
2021-12-07 21:18:33.440,-723,1017,84,,
2021-12-07 21:18:33.460,-629,430,-656,,
2021-12-07 21:18:33.480,-507,632,-674,,
2021-12-07 21:18:33.499,-572,1162,126,,
2021-12-07 21:18:33.519,-777,1261,246,,
2021-12-07 21:18:33.538,-832,1323,83,,
2021-12-07 21:18:33.558,-783,1175,68,,
2021-12-07 21:18:33.577,-689,990,109,,
2021-12-07 21:18:33.597,-557,738,155,,
2021-12-07 21:18:33.616,-547,580,185,,
2021-12-07 21:18:33.636,-617,575,194,,
2021-12-07 21:18:33.655,-702,492,81,,
2021-12-07 21:18:33.675,-752,491,42,,
2021-12-07 21:18:33.694,-631,364,191,,
2021-12-07 21:18:33.714,-555,181,444,,
2021-12-07 21:18:33.733,-684,319,669,,
2021-12-07 21:18:33.753,-877,572,744,,
2021-12-07 21:18:33.772,-959,765,634,,
2021-12-07 21:18:33.792,-887,868,208,,
2021-12-07 21:18:33.811,-771,948,-96,,
2021-12-07 21:18:33.831,-667,728,-92,,
2021-12-07 21:18:33.850,-644,478,52,,
2021-12-07 21:18:33.870,-1488,269,213,,
2021-12-07 21:18:33.889,-982,-144,442,,
2021-12-07 21:18:33.909,-704,378,581,,
2021-12-07 21:18:33.929,-776,329,544,,
2021-12-07 21:18:33.948,-777,302,535,,
2021-12-07 21:18:33.968,-840,252,496,,
2021-12-07 21:18:33.987,-962,432,338,,
2021-12-07 21:18:34.007,-937,609,36,,
2021-12-07 21:18:34.026,-910,679,16,,
2021-12-07 21:18:34.046,-1054,706,371,,
2021-12-07 21:18:34.065,-1159,820,450,,
2021-12-07 21:18:34.085,-1173,901,586,,
2021-12-07 21:18:34.104,-1097,927,800,,
2021-12-07 21:18:34.124,-902,797,1092,,
2021-12-07 21:18:34.143,-594,765,926,,
2021-12-07 21:18:34.163,-313,754,558,,
2021-12-07 21:18:34.182,-138,721,301,,
2021-12-07 21:18:34.202,-125,715,444,,
2021-12-07 21:18:34.221,-76,678,504,,
2021-12-07 21:18:34.241,-42,748,181,,
2021-12-07 21:18:34.260,-40,750,-331,,
2021-12-07 21:18:34.280,-153,748,-613,,
2021-12-07 21:18:34.300,-381,549,-504,,
2021-12-07 21:18:34.319,-632,471,-300,,
2021-12-07 21:18:34.339,-865,558,-295,,
2021-12-07 21:18:34.358,-1002,609,-344,,
2021-12-07 21:18:34.378,-1066,447,-488,,
2021-12-07 21:18:34.397,-1103,253,-281,,
2021-12-07 21:18:34.417,-1107,311,18,,
2021-12-07 21:18:34.436,-1005,330,178,,
2021-12-07 21:18:34.456,-911,428,213,,
2021-12-07 21:18:34.475,-787,395,218,,
2021-12-07 21:18:34.495,-2196,34,296,,
2021-12-07 21:18:34.514,-1376,-986,1259,,
2021-12-07 21:18:34.534,-731,1286,69,,
2021-12-07 21:18:34.553,-737,356,58,,
2021-12-07 21:18:34.573,-553,456,-108,,
2021-12-07 21:18:34.592,-1044,396,143,,
2021-12-07 21:18:34.612,-872,208,709,,
2021-12-07 21:18:34.631,-629,779,405,,
2021-12-07 21:18:34.651,-809,584,373,,
2021-12-07 21:18:34.670,-732,654,358,,
2021-12-07 21:18:34.690,-697,581,668,,
2021-12-07 21:18:34.710,-600,624,773,,
2021-12-07 21:18:34.729,-558,674,555,,
2021-12-07 21:18:34.749,-491,657,465,,
2021-12-07 21:18:34.768,-459,550,423,,
2021-12-07 21:18:34.788,-396,580,287,,
2021-12-07 21:18:34.807,-557,529,350,,
2021-12-07 21:18:34.827,-704,763,286,,
2021-12-07 21:18:34.846,-700,851,204,,
2021-12-07 21:18:34.866,-867,720,375,,
2021-12-07 21:18:34.885,-763,581,375,,
2021-12-07 21:18:34.905,-806,661,245,,
2021-12-07 21:18:34.924,-798,692,94,,
2021-12-07 21:18:34.944,-831,580,100,,
2021-12-07 21:18:34.963,-844,385,122,,
2021-12-07 21:18:34.983,-944,365,271,,
2021-12-07 21:18:35.002,-951,354,427,,
2021-12-07 21:18:35.022,-892,285,383,,
2021-12-07 21:18:35.041,-948,328,315,,
2021-12-07 21:18:35.061,-537,526,518,,
2021-12-07 21:18:35.080,-563,496,609,,
2021-12-07 21:18:35.100,-1522,530,808,,
2021-12-07 21:18:35.119,-761,312,-274,,
2021-12-07 21:18:35.139,-654,503,-551,,
2021-12-07 21:18:35.158,-864,537,-93,,
2021-12-07 21:18:35.178,-1025,549,-20,,
2021-12-07 21:18:35.197,-1098,556,567,,
2021-12-07 21:18:35.217,-1139,508,862,,
2021-12-07 21:18:35.237,-1081,587,19,,
2021-12-07 21:18:35.256,-818,630,-642,,
2021-12-07 21:18:35.276,-869,577,-215,,
2021-12-07 21:18:35.295,-1033,492,355,,
2021-12-07 21:18:35.315,-934,500,1,,
2021-12-07 21:18:35.334,-1014,622,-220,,
2021-12-07 21:18:35.354,-1140,633,187,,
2021-12-07 21:18:35.373,-1244,654,482,,
2021-12-07 21:18:35.393,-1322,715,201,,
2021-12-07 21:18:35.412,-1418,707,92,,
2021-12-07 21:18:35.432,-1432,746,334,,
2021-12-07 21:18:35.451,-1414,595,471,,
2021-12-07 21:18:35.471,-1490,534,254,,
2021-12-07 21:18:35.490,-1470,449,-3,,
2021-12-07 21:18:35.510,-1242,416,-344,,
2021-12-07 21:18:35.529,-941,430,-419,,
2021-12-07 21:18:35.549,-517,378,-310,,
2021-12-07 21:18:35.568,-52,291,-411,,
2021-12-07 21:18:35.588,357,325,-608,,
2021-12-07 21:18:35.608,628,304,-577,,
2021-12-07 21:18:35.627,578,278,-223,,
2021-12-07 21:18:35.647,351,303,141,,
2021-12-07 21:18:35.666,48,466,395,,
2021-12-07 21:18:35.686,-239,606,422,,
2021-12-07 21:18:35.705,-451,562,435,,
2021-12-07 21:18:35.725,-687,543,375,,
2021-12-07 21:18:35.744,-911,638,330,,
2021-12-07 21:18:35.764,-978,695,247,,
2021-12-07 21:18:35.783,-3225,190,350,,
2021-12-07 21:18:35.803,-292,-16,104,,
2021-12-07 21:18:35.822,-1129,962,-28,,
2021-12-07 21:18:35.842,-417,600,124,,
2021-12-07 21:18:35.861,-283,505,-6,,
2021-12-07 21:18:35.881,-1433,519,-264,,
2021-12-07 21:18:35.900,-865,197,86,,
2021-12-07 21:18:35.920,-858,529,33,,
2021-12-07 21:18:35.939,-1027,293,-29,,
2021-12-07 21:18:35.959,-838,318,-341,,
2021-12-07 21:18:35.979,-752,481,-310,,
2021-12-07 21:18:35.998,-912,419,-74,,
2021-12-07 21:18:36.018,-958,455,96,,
2021-12-07 21:18:36.037,-991,320,104,,
2021-12-07 21:18:36.057,-985,299,-19,,
2021-12-07 21:18:36.076,-879,455,45,,
2021-12-07 21:18:36.096,-886,796,244,,
2021-12-07 21:18:36.115,-1065,884,472,,
2021-12-07 21:18:36.135,-1187,1128,740,,
2021-12-07 21:18:36.154,-1506,1098,996,,
2021-12-07 21:18:36.174,-1700,972,1175,,
2021-12-07 21:18:36.193,-1615,1143,1610,,
2021-12-07 21:18:36.213,-1570,1138,463,,
2021-12-07 21:18:36.232,-1445,890,284,,
2021-12-07 21:18:36.252,-1083,949,229,,
2021-12-07 21:18:36.271,-1155,621,610,,
2021-12-07 21:18:36.291,-472,334,847,,
2021-12-07 21:18:36.310,-15,-78,584,,
2021-12-07 21:18:36.330,461,-358,210,,
2021-12-07 21:18:36.349,562,-399,-32,,
2021-12-07 21:18:36.369,375,-322,-137,,
2021-12-07 21:18:36.388,17,-10,-226,,
2021-12-07 21:18:36.408,-215,287,-685,,
2021-12-07 21:18:36.428,-474,713,-1168,,
2021-12-07 21:18:36.447,-785,773,-838,,
2021-12-07 21:18:36.467,-1096,773,-79,,
2021-12-07 21:18:36.486,-4428,-1767,20,,
2021-12-07 21:18:36.506,272,766,-54,,
2021-12-07 21:18:36.525,-309,506,-945,,
2021-12-07 21:18:36.545,-774,841,-670,,
2021-12-07 21:18:36.564,-1418,539,260,,
2021-12-07 21:18:36.584,-748,679,505,,
2021-12-07 21:18:36.603,-694,489,540,,
2021-12-07 21:18:36.623,-508,505,434,,
2021-12-07 21:18:36.642,-360,539,336,,
2021-12-07 21:18:36.662,-518,553,785,,
2021-12-07 21:18:36.681,-629,609,866,,
2021-12-07 21:18:36.701,-587,772,515,,
2021-12-07 21:18:36.720,-626,566,286,,
2021-12-07 21:18:36.740,-1339,156,-545,,
2021-12-07 21:18:36.759,-1082,493,609,,
2021-12-07 21:18:36.779,-1233,291,444,,
2021-12-07 21:18:36.798,-1318,508,-324,,
2021-12-07 21:18:36.818,-1082,828,-117,,
2021-12-07 21:18:36.837,-843,794,-1,,
2021-12-07 21:18:36.857,-748,782,423,,
2021-12-07 21:18:36.876,417,1042,920,,
2021-12-07 21:18:36.896,-891,581,56,,
2021-12-07 21:18:36.915,-662,701,335,,
2021-12-07 21:18:36.935,-596,658,441,,
2021-12-07 21:18:36.955,-520,648,584,,
2021-12-07 21:18:36.974,-401,711,632,,
2021-12-07 21:18:36.994,-294,713,737,,
2021-12-07 21:18:37.013,-75,879,818,,
2021-12-07 21:18:37.033,419,1158,1052,,
2021-12-07 21:18:37.052,866,1364,1002,,
2021-12-07 21:18:37.072,721,1948,-649,,
2021-12-07 21:18:37.091,-4664,-30,-3764,,
2021-12-07 21:18:37.111,-8000,694,-6961,,
2021-12-07 21:18:37.130,-6908,-1446,-6979,,
2021-12-07 21:18:37.150,-7932,1923,-6055,,
2021-12-07 21:18:37.169,-8000,7584,-7893,,
2021-12-07 21:18:37.189,-7978,7988,-6284,,
2021-12-07 21:18:37.208,-8000,7988,-2375,,
2021-12-07 21:18:37.228,-8000,7988,5262,,
2021-12-07 21:18:37.247,-6984,7988,7929,,
2021-12-07 21:18:37.267,-250,7988,7257,,
2021-12-07 21:18:37.286,5252,7988,4043,,
2021-12-07 21:18:37.306,7916,7988,275,,
2021-12-07 21:18:37.325,7978,7988,-1832,,
2021-12-07 21:18:37.345,7815,7988,-2388,,
2021-12-07 21:18:37.364,5955,7660,-2861,,
2021-12-07 21:18:37.384,3325,6304,-1837,,
2021-12-07 21:18:37.403,1225,5971,156,,
2021-12-07 21:18:37.423,-112,6096,1234,,
2021-12-07 21:18:37.442,-1857,6122,2081,,
2021-12-07 21:18:37.462,-3937,5302,2609,,
2021-12-07 21:18:37.481,-4671,4834,2382,,
2021-12-07 21:18:37.501,-5618,4312,2476,,
2021-12-07 21:18:37.521,-6555,3157,2185,,
2021-12-07 21:18:37.540,-6406,2511,1587,,
2021-12-07 21:18:37.560,-5724,2222,1055,,
2021-12-07 21:18:37.579,-5420,1823,535,,
2021-12-07 21:18:37.599,-4978,1302,-300,,
2021-12-07 21:18:37.618,-4445,945,-864,,
2021-12-07 21:18:37.638,-3673,779,-1234,,
2021-12-07 21:18:37.657,-3205,481,-1225,,
2021-12-07 21:18:37.677,-2760,465,-1116,,
2021-12-07 21:18:37.696,-2125,480,-1009,,
2021-12-07 21:18:37.716,-1794,383,-1200,,
2021-12-07 21:18:37.735,-1622,308,-1052,,
2021-12-07 21:18:37.755,-1547,363,-889,,
2021-12-07 21:18:37.774,-1262,382,-875,,
2021-12-07 21:18:37.794,-1185,462,-818,,
2021-12-07 21:18:37.813,-1263,411,-641,,
2021-12-07 21:18:37.833,-1489,231,-704,,
2021-12-07 21:18:37.852,-1547,153,-799,,
2021-12-07 21:18:37.872,-1572,8,-666,,
2021-12-07 21:18:37.891,-1538,-19,-689,,
2021-12-07 21:18:37.911,-1486,-205,-1083,,
2021-12-07 21:18:37.930,-1583,-2,-1167,,
2021-12-07 21:18:37.950,-1480,154,-1073,,
2021-12-07 21:18:37.969,-1239,240,-917,,
2021-12-07 21:18:37.989,-1061,229,-821,,
2021-12-07 21:18:38.008,-1025,172,-799,,
2021-12-07 21:18:38.028,-1052,94,-789,,
2021-12-07 21:18:38.047,-1048,73,-736,,
2021-12-07 21:18:38.067,-1068,132,-611,,
2021-12-07 21:18:38.086,-1073,192,-619,,
2021-12-07 21:18:38.106,-1088,204,-753,,
2021-12-07 21:18:38.126,-1209,185,-750,,
2021-12-07 21:18:38.145,-1287,177,-614,,
2021-12-07 21:18:38.165,-1277,222,-499,,
2021-12-07 21:18:38.184,-1170,305,-500,,
2021-12-07 21:18:38.204,-1075,390,-462,,
2021-12-07 21:18:38.223,-1124,431,-354,,
2021-12-07 21:18:38.243,-1097,452,-270,,
2021-12-07 21:18:38.262,-1008,509,-258,,
2021-12-07 21:18:38.282,-974,591,-149,,
2021-12-07 21:18:38.301,-1031,580,157,,
2021-12-07 21:18:38.321,-1001,555,315,,
2021-12-07 21:18:38.340,-911,520,309,,
2021-12-07 21:18:38.360,-854,498,291,,
2021-12-07 21:18:38.379,-923,404,437,,
2021-12-07 21:18:38.399,-1009,250,585,,
2021-12-07 21:18:38.418,-1070,97,711,,
2021-12-07 21:18:38.438,-1018,62,666,,
2021-12-07 21:18:38.457,-827,101,535,,
2021-12-07 21:18:38.477,-644,112,604,,
2021-12-07 21:18:38.496,-585,46,708,,
2021-12-07 21:18:38.516,-668,-35,870,,
2021-12-07 21:18:38.535,-691,-33,801,,
2021-12-07 21:18:38.555,-684,-139,710,,
2021-12-07 21:18:38.574,-740,-287,699,,
2021-12-07 21:18:38.594,-937,4,625,,
2021-12-07 21:18:38.613,-1256,658,219,,
2021-12-07 21:18:38.633,-1304,1053,-347,,
2021-12-07 21:18:38.652,-818,1227,-1168,,
