Phone timestamp;sensor timestamp [ns];X [mg];Y [mg];Z [mg]
2021-12-07T21:17:38.326;540170273967275714;-165;-162;1228
2021-12-07T21:17:38.345;540170273986790241;-138;-128;-721
2021-12-07T21:17:38.365;540170274006304768;86;-313;-1423
2021-12-07T21:17:38.384;540170274025812302;-323;-554;-1245
2021-12-07T21:17:38.404;540170274045319820;568;-562;-1415
2021-12-07T21:17:38.423;540170274064827338;1028;-810;-1563
2021-12-07T21:17:38.443;540170274084334856;1444;-1375;-2002
2021-12-07T21:17:38.462;540170274103842374;496;-2156;-688
2021-12-07T21:17:38.482;540170274123349892;-1056;-1739;1354
2021-12-07T21:17:38.501;540170274142857410;-2867;-1586;-230
2021-12-07T21:17:38.521;540170274162364928;-3948;-1126;-1068
2021-12-07T21:17:38.540;540170274181872446;-2830;-930;-792
2021-12-07T21:17:38.560;540170274201379964;-2573;-119;-1247
2021-12-07T21:17:38.579;540170274220887482;-2171;-88;-1564
2021-12-07T21:17:38.599;540170274240395000;-1042;232;-1725
2021-12-07T21:17:38.618;540170274259902518;-321;496;-1965
2021-12-07T21:17:38.638;540170274279410036;-323;656;-1934
2021-12-07T21:17:38.657;540170274298917554;-149;750;-1660
2021-12-07T21:17:38.677;540170274318425072;201;965;-1317
2021-12-07T21:17:38.696;540170274337932590;590;1075;-893
2021-12-07T21:17:38.716;540170274357440108;473;922;-502
2021-12-07T21:17:38.735;540170274376947626;-295;625;-224
2021-12-07T21:17:38.755;540170274396455144;-775;541;-115
2021-12-07T21:17:38.774;540170274415962662;-815;414;-253
2021-12-07T21:17:38.794;540170274435470180;-553;367;-458
2021-12-07T21:17:38.814;540170274454977698;-240;388;-538
2021-12-07T21:17:38.833;540170274474485216;-230;643;-523
2021-12-07T21:17:38.853;540170274493992734;-69;1247;-539
2021-12-07T21:17:38.872;540170274513500252;-352;1386;-523
2021-12-07T21:17:38.892;540170274533007770;-1001;1465;-539
2021-12-07T21:17:38.911;540170274552515288;-1531;1536;-493
2021-12-07T21:17:38.931;540170274572022806;-2250;1548;-211
2021-12-07T21:17:38.950;540170274591530324;-2338;1307;19
2021-12-07T21:17:38.970;540170274611037842;-1946;888;44
2021-12-07T21:17:38.989;540170274630545360;-1432;368;-122
2021-12-07T21:17:39.009;540170274650052878;-1462;-100;-245
2021-12-07T21:17:39.028;540170274669560396;-1665;-403;-304
2021-12-07T21:17:39.048;540170274689067914;-2043;-509;-149
2021-12-07T21:17:39.067;540170274708575432;-2209;-341;-174
2021-12-07T21:17:39.087;540170274728083342;-2411;542;-3290
2021-12-07T21:17:39.106;540170274747591224;-2325;-361;-198
2021-12-07T21:17:39.126;540170274767099106;-1927;-401;347
2021-12-07T21:17:39.145;540170274786606988;-1351;-105;266
2021-12-07T21:17:39.165;540170274806114870;-1813;184;-1300
2021-12-07T21:17:39.184;540170274825622752;-984;704;52
2021-12-07T21:17:39.204;540170274845130634;-1130;655;-532
2021-12-07T21:17:39.223;540170274864638516;-867;1065;-107
2021-12-07T21:17:39.243;540170274884146398;-408;1275;-97
2021-12-07T21:17:39.262;540170274903654280;8;1706;262
2021-12-07T21:17:39.282;540170274923162162;135;2111;397
2021-12-07T21:17:39.301;540170274942670044;266;2117;445
2021-12-07T21:17:39.321;540170274962177926;-148;1768;94
2021-12-07T21:17:39.340;540170274981685808;-438;1524;-131
2021-12-07T21:17:39.360;540170275001193690;-259;1390;-184
2021-12-07T21:17:39.379;540170275020701572;-283;1010;-501
2021-12-07T21:17:39.399;540170275040209454;-126;657;-592
2021-12-07T21:17:39.418;540170275059717336;-356;708;-400
2021-12-07T21:17:39.438;540170275079225218;-562;822;-502
2021-12-07T21:17:39.457;540170275098733100;-516;727;-614
2021-12-07T21:17:39.477;540170275118240982;-479;952;-543
2021-12-07T21:17:39.496;540170275137748864;-195;1190;-431
2021-12-07T21:17:39.516;540170275157256746;99;1716;-730
2021-12-07T21:17:39.535;540170275176764628;357;1481;-889
2021-12-07T21:17:39.555;540170275196272510;18;1388;411
2021-12-07T21:17:39.574;540170275215780392;102;2270;-218
2021-12-07T21:17:39.594;540170275235288274;949;3028;-450
2021-12-07T21:17:39.613;540170275254796156;1408;2879;83
2021-12-07T21:17:39.633;540170275274304038;-93;1753;-758
2021-12-07T21:17:39.652;540170275293811920;-708;1062;-672
2021-12-07T21:17:39.672;540170275313319802;-664;915;-797
2021-12-07T21:17:39.691;540170275332827684;-525;1063;-231
2021-12-07T21:17:39.711;540170275352335566;-470;833;-58
2021-12-07T21:17:39.730;540170275371843448;-801;306;-758
2021-12-07T21:17:39.750;540170275391351330;-732;85;-809
2021-12-07T21:17:39.769;540170275410859212;-1051;16;-951
2021-12-07T21:17:39.789;540170275430368369;-1126;427;-603
2021-12-07T21:17:39.808;540170275449877526;-779;922;-316
2021-12-07T21:17:39.828;540170275469386683;-577;299;-240
2021-12-07T21:17:39.847;540170275488895840;-888;155;-358
2021-12-07T21:17:39.867;540170275508404997;-1206;231;-479
2021-12-07T21:17:39.886;540170275527914154;-964;596;-469
2021-12-07T21:17:39.906;540170275547423311;-728;845;-366
2021-12-07T21:17:39.925;540170275566932468;-598;498;-631
2021-12-07T21:17:39.945;540170275586441625;-517;475;-818
2021-12-07T21:17:39.964;540170275605950782;-218;575;-905
2021-12-07T21:17:39.984;540170275625459939;-289;641;-1007
2021-12-07T21:17:40.004;540170275644969096;-365;1004;-718
2021-12-07T21:17:40.023;540170275664478253;-219;1181;-804
2021-12-07T21:17:40.043;540170275683987410;161;1118;-1022
2021-12-07T21:17:40.062;540170275703496567;-157;1178;-899
2021-12-07T21:17:40.082;540170275723005724;-894;772;-1266
2021-12-07T21:17:40.101;540170275742514881;-856;696;11
2021-12-07T21:17:40.121;540170275762024038;742;904;-991
2021-12-07T21:17:40.140;540170275781533195;1155;1057;-1743
2021-12-07T21:17:40.160;540170275801042352;-62;1256;-1747
2021-12-07T21:17:40.179;540170275820551509;-730;1360;-1683
2021-12-07T21:17:40.199;540170275840060666;-1518;1255;-1626
2021-12-07T21:17:40.218;540170275859569823;-2792;1049;-1710
2021-12-07T21:17:40.238;540170275879078980;-1263;1120;-1891
2021-12-07T21:17:40.257;540170275898588137;1083;527;-1571
2021-12-07T21:17:40.277;540170275918097294;1618;268;-812
2021-12-07T21:17:40.296;540170275937606451;1374;-131;-224
2021-12-07T21:17:40.316;540170275957115608;750;-256;381
2021-12-07T21:17:40.335;540170275976624765;427;-405;850
2021-12-07T21:17:40.355;540170275996133922;-369;-394;1070
2021-12-07T21:17:40.374;540170276015643079;-1139;-250;1063
2021-12-07T21:17:40.394;540170276035152236;-1578;-47;582
2021-12-07T21:17:40.413;540170276054661393;-1543;271;-48
2021-12-07T21:17:40.433;540170276074170550;-1420;741;-493
2021-12-07T21:17:40.452;540170276093679707;-680;1051;-825
2021-12-07T21:17:40.472;540170276113188864;-633;1135;-944
