Phone timestamp;sensor timestamp [ns];X [mg];Y [mg];Z [mg]
2021-12-07T21:27:27.401;540170863028436136;1661;-1155;398
2021-12-07T21:27:27.421;540170863047948023;711;-1190;178
2021-12-07T21:27:27.440;540170863067459910;265;-1379;1
2021-12-07T21:27:27.460;540170863086971797;-63;-1350;-101
2021-12-07T21:27:27.479;540170863106483684;222;-1343;-59
2021-12-07T21:27:27.499;540170863125995571;312;-1100;-184
2021-12-07T21:27:27.518;540170863145507458;546;-1068;-216
2021-12-07T21:27:27.538;540170863165019345;347;-769;444
2021-12-07T21:27:27.557;540170863184531232;616;-1324;-302
2021-12-07T21:27:27.577;540170863204043119;520;-1099;-454
2021-12-07T21:27:27.596;540170863223555006;419;-1031;-320
2021-12-07T21:27:27.616;540170863243066893;566;-898;-777
2021-12-07T21:27:27.635;540170863262578780;458;-831;-683
2021-12-07T21:27:27.655;540170863282090667;689;-836;-870
2021-12-07T21:27:27.674;540170863301602554;630;-914;-753
2021-12-07T21:27:27.694;540170863321114441;640;-970;-701
2021-12-07T21:27:27.713;540170863340626328;566;-942;-788
2021-12-07T21:27:27.733;540170863360146245;639;-934;-655
2021-12-07T21:27:27.752;540170863379666142;702;-879;-391
2021-12-07T21:27:27.772;540170863399186039;559;-986;-140
2021-12-07T21:27:27.791;540170863418705936;413;-1222;102
2021-12-07T21:27:27.811;540170863438225833;403;-1287;263
2021-12-07T21:27:27.830;540170863457745730;306;-1159;325
2021-12-07T21:27:27.850;540170863477265627;482;-1181;6
2021-12-07T21:27:27.869;540170863496785524;88;-937;-86
2021-12-07T21:27:27.889;540170863516305421;407;-919;222
2021-12-07T21:27:27.908;540170863535825318;672;-790;256
2021-12-07T21:27:27.928;540170863555345215;742;-890;59
2021-12-07T21:27:27.948;540170863574865112;589;-940;51
2021-12-07T21:27:27.967;540170863594385009;443;-889;-281
2021-12-07T21:27:27.987;540170863613904906;354;-1050;-399
2021-12-07T21:27:28.006;540170863633424803;623;-1080;-44
2021-12-07T21:27:28.026;540170863652944700;729;-935;190
2021-12-07T21:27:28.045;540170863672464597;553;-563;204
2021-12-07T21:27:28.065;540170863691984494;734;-480;295
2021-12-07T21:27:28.084;540170863711504391;606;-619;-14
2021-12-07T21:27:28.104;540170863731024288;249;-540;-229
2021-12-07T21:27:28.123;540170863750544185;400;-678;138
2021-12-07T21:27:28.143;540170863770064082;1430;-729;1031
2021-12-07T21:27:28.162;540170863789583979;1299;-998;892
2021-12-07T21:27:28.182;540170863809103876;611;-1658;-148
2021-12-07T21:27:28.201;540170863828623773;-42;-1939;-969
2021-12-07T21:27:28.221;540170863848143670;-91;-1995;-983
2021-12-07T21:27:28.240;540170863867663567;-44;-1923;-712
2021-12-07T21:27:28.260;540170863887183464;228;-1918;-160
2021-12-07T21:27:28.279;540170863906703361;188;-1379;194
2021-12-07T21:27:28.299;540170863926223258;59;-1341;8
2021-12-07T21:27:28.318;540170863945743155;-366;-1245;-383
2021-12-07T21:27:28.338;540170863965263052;-199;-1079;182
2021-12-07T21:27:28.357;540170863984782949;823;-1136;901
2021-12-07T21:27:28.377;540170864004302846;738;-672;946
2021-12-07T21:27:28.396;540170864023822743;507;-753;387
2021-12-07T21:27:28.416;540170864043342640;468;-909;-105
